subscription_id,customer_id,user_id,plan_id,plan_amount,plan_currency,plan_interval,status,created,current_period_start,current_period_end,cancel_at_period_end,canceled_at,trial_start,trial_end,metadata
sub_5cb4436dd3f83d,cus_40acf0c5fdec19,633,price_7224888fe0018d,4900,GBP,month,unpaid,2025-01-21 10:39:14.893426,2025-01-21 10:46:14.893426,2025-02-20 10:46:14.893426,False,,2025-01-08 10:46:14.893426,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_1ec000ad4b4fc1,cus_56fca25f4e0eaa,637,price_15f7a7b64bbed5,4900,GBP,month,canceled,2025-01-26 13:10:04.255678,2025-01-26 13:28:04.255678,2025-02-25 13:28:04.255678,True,2025-01-27 01:53:24.921340,2025-01-18 13:28:04.255678,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_cd5969bcaf1c48,cus_37cef3edfe293c,639,price_594476d7f24835,9900,GBP,month,active,2025-03-14 01:40:38.593690,2025-03-14 02:02:38.593690,2025-04-13 02:02:38.593690,False,,,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_61aeeb9a780363,cus_5afab8a827b3af,647,price_01165f4c0ede34,2900,Eur,month,active,2025-01-13 06:13:28.941543,2025-01-13 06:38:28.941543,2025-02-12 06:38:28.941543,False,,2024-12-30 06:38:28.941543,2025-01-13 06:38:28.941543,"{""source"": ""referral"", ""archetype"": ""engaged_free""}"
sub_b5f9a649da7686,cus_4489ece7597396,656,price_d4e4b4c34d7875,2900,Eur,year,canceled,2025-01-27 23:20:55.159758,2025-01-27 23:38:55.159758,2025-02-26 23:38:55.159758,True,2025-02-20 22:48:15.007036,,2025-01-27 23:38:55.159758,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_35ce29410e9505,cus_d22be95d5a345b,669,price_712eeafbde4c6a,2900,gbp,month,active,2025-02-03 20:45:17.650640,2025-02-03 21:13:17.650640,2025-03-05 21:13:17.650640,False,,,,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_4c1b200f2c0471,cus_e9920a383bacaf,676,price_ecdd80cee4b580,19900,eur,month,active,2025-01-14 06:17:40.957514,2025-01-14 06:45:40.957514,2025-02-13 06:45:40.957514,False,,,2025-01-14 06:45:40.957514,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_48bc20d8f63d05,cus_cee9c83c791eb4,678,price_7f1752ce1055ba,4900,USD,month,past_due,2025-01-11 00:11:13.427792,2025-01-11 00:12:13.427792,2025-02-10 00:12:13.427792,False,,,,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_357ecb4a70c93d,cus_4a3b985fff2c2f,684,price_d34db11c9e03ee,29900,usd,year,past_due,2025-03-01 11:45:02.317927,2025-03-01 12:00:02.317927,2025-03-31 12:00:02.317927,False,,,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_a4c0350b923126,cus_00c4593f5051f8,686,price_e9c97303de682d,2900,Eur,month,active,2025-01-15 18:53:04.269990,2025-01-15 19:12:04.269990,2025-02-14 19:12:04.269990,False,,2025-01-06 19:12:04.269990,,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_fdc98891b8b283,cus_bf316f33912e47,689,price_8bc2a4c23a4040,9900,GBP,month,active,2025-01-28 07:15:16.698316,2025-01-28 07:42:16.698316,2025-02-27 07:42:16.698316,False,,2025-01-21 07:42:16.698316,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_cf27d56da49d3e,cus_d5046f0d2ef823,693,price_2b4f90452efc28,19900,USD,month,active,2025-01-19 08:47:40.393791,2025-01-19 09:07:40.393791,2025-02-18 09:07:40.393791,False,,,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_633589ea8a7389,cus_849ae0c1afc427,694,price_ce65b462a915fb,19900,Eur,month,active,2025-01-19 23:51:14.845401,2025-01-19 23:56:14.845401,2025-02-18 23:56:14.845401,False,,,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_8b337f9e86b4e3,cus_b7388da3b03f7a,698,price_39094fabbbbcc1,29900,Eur,month,active,2025-01-12 14:24:11.426713,2025-01-12 14:38:11.426713,2025-02-11 14:38:11.426713,False,,2025-01-01 14:38:11.426713,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_10820e4123fb31,cus_84c10f60e25a9e,708,price_06be9d2d05adc4,29900,gbp,month,active,2025-01-20 04:30:09.276269,2025-01-20 04:49:09.276269,2025-02-19 04:49:09.276269,False,,,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_c519282e7a9373,cus_86feb285c12ff2,721,price_925500e1a3df44,29900,USD,year,active,2025-02-02 02:40:44.327581,2025-02-02 02:49:44.327581,2025-03-04 02:49:44.327581,False,,,,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_22fa5d4d8bd458,cus_f9135b814883ba,722,price_ba0d043700c628,2900,gbp,month,active,2025-01-30 15:57:00.061948,2025-01-30 16:09:00.061948,2025-03-01 16:09:00.061948,False,,,,"{""source"": ""referral"", ""archetype"": ""engaged_free""}"
sub_a06f63200226c2,cus_5527fb6d85a864,723,price_7ca21186f7f538,29900,gbp,month,active,2025-02-14 20:29:52.263050,2025-02-14 20:45:52.263050,2025-03-16 20:45:52.263050,False,,,2025-02-14 20:45:52.263050,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_4be709c94d0f83,cus_2ee61bad9d9735,724,price_a2cd9648d1dbfb,29900,USD,year,active,2025-01-10 11:37:13.927908,2025-01-10 12:07:13.927908,2025-02-09 12:07:13.927908,False,,2024-12-28 12:07:13.927908,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_00c02eb5fdca13,cus_2ae75851bdc4df,725,price_2318aa62d90dcc,19900,GBP,year,active,2025-02-08 11:59:49.871145,2025-02-08 12:21:49.871145,2025-03-10 12:21:49.871145,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_4101a05fe34735,cus_69f3ed2e72596b,729,price_fbf26748574c35,2900,usd,month,active,2025-02-12 04:16:50.607729,2025-02-12 04:37:50.607729,2025-03-14 04:37:50.607729,False,,2025-02-02 04:37:50.607729,,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_7107dbe4dbe336,cus_58eca03cf6af04,737,price_904d6141705939,19900,gbp,month,canceled,2025-01-14 21:32:21.621311,2025-01-14 21:41:21.621311,2025-02-13 21:41:21.621311,True,2025-01-15 09:21:44.331373,2025-01-06 21:41:21.621311,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_ec11c0c9993e4a,cus_37d16287f3197e,741,price_83a01a90a5e323,9900,USD,year,active,2025-02-05 10:07:45.202435,2025-02-05 10:32:45.202435,2025-03-07 10:32:45.202435,False,,,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_9b82ba49a6f7ee,cus_657222f339e74f,745,price_f9606ba42e1a67,2900,USD,month,active,2025-02-18 08:50:31.239350,2025-02-18 09:17:31.239350,2025-03-20 09:17:31.239350,False,,2025-02-07 09:17:31.239350,2025-02-18 09:17:31.239350,"{""source"": ""direct"", ""archetype"": ""engaged_free""}"
sub_1145644a11fea2,cus_fef44bcbfe7f2c,768,price_f4683c1907d5be,19900,eur,year,active,2025-01-17 06:56:30.698660,2025-01-17 06:57:30.698660,2025-02-16 06:57:30.698660,False,,,2025-01-17 06:57:30.698660,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_1ec9d4a3229711,cus_2d598365b57f7f,769,price_6389d1549933a9,9900,gbp,month,active,2025-01-10 21:26:48.202005,2025-01-10 21:51:48.202005,2025-02-09 21:51:48.202005,False,,,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_a014d056b5e28d,cus_38b6908f5b4d33,789,price_79d224c5089dfa,29900,USD,month,active,2025-02-12 21:22:44.504670,2025-02-12 21:47:44.504670,2025-03-14 21:47:44.504670,False,,,2025-02-12 21:47:44.504670,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_fcfad8fc121b06,cus_ef5370222e1743,792,price_045a33e6bd421c,19900,USD,month,active,2025-01-11 22:15:51.578660,2025-01-11 22:35:51.578660,2025-02-10 22:35:51.578660,False,,2025-01-02 22:35:51.578660,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_8c3f071587782b,cus_6e280b7ce8b866,794,price_58c4234ccf86b4,29900,GBP,month,active,2025-01-11 11:12:53.187455,2025-01-11 11:41:53.187455,2025-02-10 11:41:53.187455,False,,,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_e2bd15d84408a2,cus_6b1dac8e0c40b9,795,price_e23968d0aa6a03,29900,GBP,month,active,2025-01-16 02:53:49.461241,2025-01-16 03:23:49.461241,2025-02-15 03:23:49.461241,False,,,2025-01-16 03:23:49.461241,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_cc3bbd163b13ec,cus_cbcb9b8dd301b0,797,price_7905f7d00353ad,29900,USD,month,active,2025-01-31 12:41:14.616514,2025-01-31 13:05:14.616514,2025-03-02 13:05:14.616514,False,,2025-01-21 13:05:14.616514,,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_34f5713678c3ef,cus_7c0109b25ab2b3,800,price_4b68c6bd46d485,19900,eur,month,active,2025-01-08 22:19:26.310177,2025-01-08 22:31:26.310177,2025-02-07 22:31:26.310177,False,,,,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_71cbc3c7371af8,cus_d3ab867c6ff716,802,price_727538bd8d24a3,29900,usd,month,active,2025-01-04 02:53:41.666997,2025-01-04 03:19:41.666997,2025-02-03 03:19:41.666997,False,,2024-12-28 03:19:41.666997,2025-01-04 03:19:41.666997,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_cc8d2b3715024a,cus_ca805f86a49bfa,807,price_a61ec7d24db9d5,29900,USD,year,active,2025-01-09 11:28:31.180427,2025-01-09 11:54:31.180427,2025-02-08 11:54:31.180427,False,,,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_e52998b20b4198,cus_9d3eda675e4fa1,809,price_e444d293499aea,9900,gbp,year,active,2025-01-16 07:01:27.232598,2025-01-16 07:27:27.232598,2025-02-15 07:27:27.232598,False,,,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_8388d31c2fb776,cus_904c96c3b6b01f,813,price_d90b4ee20c27d6,9900,Eur,month,active,2025-01-30 17:51:37.960255,2025-01-30 18:14:37.960255,2025-03-01 18:14:37.960255,False,,,2025-01-30 18:14:37.960255,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_7fd3eb2dd04d1d,cus_bc05486163a074,822,price_74bb4582ab175b,29900,USD,month,active,2025-02-11 02:37:26.462600,2025-02-11 02:54:26.462600,2025-03-13 02:54:26.462600,False,,,2025-02-11 02:54:26.462600,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_d174a3512ce82b,cus_338549d23ef01d,835,price_eb97f7752db035,9900,eur,month,active,2025-01-14 19:52:09.334741,2025-01-14 19:58:09.334741,2025-02-13 19:58:09.334741,False,,,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_cbfe7232814875,cus_b1cc8c5ed2ad5e,837,price_53b4dc359b75f1,2900,Eur,month,canceled,2025-01-30 15:31:55.550024,2025-01-30 15:40:55.550024,2025-03-01 15:40:55.550024,True,2025-02-04 12:36:19.941239,2025-01-22 15:40:55.550024,2025-01-30 15:40:55.550024,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_419e06b8f87cad,cus_6f3eaabfa7fb83,842,price_1bff0420a349d2,4900,usd,year,active,2025-01-03 05:19:05.024144,2025-01-03 05:24:05.024144,2025-02-02 05:24:05.024144,False,,,2025-01-03 05:24:05.024144,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_af9e640806c97e,cus_c319590c3f2f1a,845,price_1e9232ed16be6a,29900,USD,year,active,2025-01-08 20:22:13.003295,2025-01-08 20:33:13.003295,2025-02-07 20:33:13.003295,False,,,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_824f9e292d020d,cus_c9c403071a73d8,851,price_57e7d830dcecfa,29900,gbp,month,canceled,2025-01-15 08:32:38.437221,2025-01-15 08:57:38.437221,2025-02-14 08:57:38.437221,True,2025-01-15 16:38:28.533542,,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_66e85f97edf5f3,cus_7413979cb68547,855,price_bac11c720e2162,4900,GBP,month,active,2025-01-17 02:07:53.288672,2025-01-17 02:37:53.288672,2025-02-16 02:37:53.288672,False,,,2025-01-17 02:37:53.288672,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_64bdcdd5ff8c1a,cus_24f0026ce9cd24,860,price_b436a521ad54f2,19900,usd,month,active,2025-01-25 05:45:02.181309,2025-01-25 05:46:02.181309,2025-02-24 05:46:02.181309,False,,,2025-01-25 05:46:02.181309,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_58a4059daaa2ab,cus_697ce0a54c9969,865,price_fe664b7f9837bc,9900,eur,month,active,2025-03-12 16:56:36.082708,2025-03-12 17:20:36.082708,2025-04-11 17:20:36.082708,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_b2eefc264609fc,cus_1e12085ab9062c,872,price_688cfc661661a2,19900,Eur,month,unpaid,2025-03-15 01:33:24.290635,2025-03-15 01:42:24.290635,2025-04-14 01:42:24.290635,False,,,2025-03-15 01:42:24.290635,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_db4cf6d3acf900,cus_48ecf979c02d45,874,price_e2a10308ead2b3,19900,eur,year,active,2025-02-20 10:19:38.803000,2025-02-20 10:30:38.803000,2025-03-22 10:30:38.803000,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_f8eb59464db4b1,cus_c6dae9ae089ba0,875,price_1bfa1600edba8a,9900,gbp,month,active,2025-01-27 04:01:12.596106,2025-01-27 04:06:12.596106,2025-02-26 04:06:12.596106,False,,,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_38d7fd0dd27b73,cus_eb6136e116b26b,876,price_3648f6eb3f0a96,19900,usd,month,active,2025-01-15 21:15:54.905340,2025-01-15 21:44:54.905340,2025-02-14 21:44:54.905340,False,,,2025-01-15 21:44:54.905340,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_3adc4e0384932a,cus_bdbe60d9e46c0a,882,price_afa1e63ab914b2,19900,USD,year,unpaid,2025-02-01 02:54:11.222186,2025-02-01 03:00:11.222186,2025-03-03 03:00:11.222186,False,,,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_67d6a5135c4313,cus_d6614f346e3523,907,price_e0651d010ed12f,4900,gbp,month,active,2025-01-20 08:18:00.465065,2025-01-20 08:38:00.465065,2025-02-19 08:38:00.465065,False,,,2025-01-20 08:38:00.465065,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_94d444bdaa7eff,cus_6c0599a040f2f8,909,price_89ecdc3f629813,19900,USD,month,active,2025-01-07 17:38:18.056368,2025-01-07 18:03:18.056368,2025-02-06 18:03:18.056368,False,,,2025-01-07 18:03:18.056368,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_867a26c9ad4320,cus_7bdf12f7869b7b,915,price_dc21e852e9448c,19900,eur,month,active,2025-04-02 06:15:19.604307,2025-04-02 06:17:19.604307,2025-05-02 06:17:19.604307,False,,2025-03-24 06:17:19.604307,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_14e33003600d1e,cus_03de6124ed8b4a,926,price_8ad18958e90edb,19900,gbp,year,active,2025-02-23 17:32:20.063306,2025-02-23 17:57:20.063306,2025-03-25 17:57:20.063306,False,,2025-02-10 17:57:20.063306,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_37eb77903e3c63,cus_64366bbbfce253,930,price_98b17499d47560,4900,Eur,month,past_due,2025-01-23 07:00:03.599797,2025-01-23 07:06:03.599797,2025-02-22 07:06:03.599797,False,,2025-01-09 07:06:03.599797,2025-01-23 07:06:03.599797,"{""source"": ""direct"", ""archetype"": ""engaged_free""}"
sub_442a32bfd369fb,cus_3b07bb5e00a108,935,price_47d59f666a939a,4900,USD,month,active,2025-02-05 16:16:48.606844,2025-02-05 16:41:48.606844,2025-03-07 16:41:48.606844,False,,,2025-02-05 16:41:48.606844,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_272fe69b398ed7,cus_f3053e39d61f14,938,price_29abffe839b3c0,9900,usd,year,active,2025-02-09 03:44:34.238736,2025-02-09 03:58:34.238736,2025-03-11 03:58:34.238736,False,,,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_ebb5c935ac3ced,cus_1e99f19b8cb997,939,price_7bc175deb77eed,19900,usd,month,active,2025-01-07 11:08:13.017896,2025-01-07 11:25:13.017896,2025-02-06 11:25:13.017896,False,,2024-12-25 11:25:13.017896,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_a070ee0223f9ff,cus_93071c98384f77,940,price_893b9d322a5dfa,4900,eur,year,active,2025-01-07 11:46:41.308358,2025-01-07 11:52:41.308358,2025-02-06 11:52:41.308358,False,,,,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_58cd539fd6f562,cus_f890d194cb8c26,945,price_12741a3c195f68,19900,eur,month,active,2025-01-07 03:24:29.715006,2025-01-07 03:39:29.715006,2025-02-06 03:39:29.715006,False,,,2025-01-07 03:39:29.715006,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_312036b6cd439b,cus_c8feafc64240c4,951,price_e767ec7258678a,29900,usd,year,active,2025-02-11 22:37:24.027262,2025-02-11 22:59:24.027262,2025-03-13 22:59:24.027262,False,,,2025-02-11 22:59:24.027262,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_84a220f8777659,cus_4b0f3435a65c66,968,price_c4512ae0892825,9900,USD,year,active,2025-01-16 10:01:53.196528,2025-01-16 10:21:53.196528,2025-02-15 10:21:53.196528,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_16a10f391349ac,cus_f663b72ad9c186,972,price_3592dcdc815f87,9900,USD,year,active,2025-02-06 12:26:07.069133,2025-02-06 12:31:07.069133,2025-03-08 12:31:07.069133,False,,2025-01-25 12:31:07.069133,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_8b41de0ad0cd76,cus_e58bc812d1d6f4,979,price_fcc6ef78733e37,29900,usd,month,active,2025-01-29 16:39:20.130504,2025-01-29 16:55:20.130504,2025-02-28 16:55:20.130504,False,,2025-01-15 16:55:20.130504,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_b1579dc6efac8a,cus_e681a1ba306a7f,991,price_f9a6006ecee910,19900,USD,month,past_due,2025-01-24 02:33:49.218740,2025-01-24 03:00:49.218740,2025-02-23 03:00:49.218740,False,,,2025-01-24 03:00:49.218740,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_cd24457b0b6e38,cus_bf297cc3308534,994,price_e2710039c80d56,4900,usd,month,active,2025-01-11 08:06:22.165478,2025-01-11 08:12:22.165478,2025-02-10 08:12:22.165478,False,,,2025-01-11 08:12:22.165478,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_bcced1094ee59b,cus_b09485e95a20ba,1011,price_26833c971adadd,2900,eur,month,active,2025-01-23 21:10:45.370109,2025-01-23 21:23:45.370109,2025-02-22 21:23:45.370109,False,,,2025-01-23 21:23:45.370109,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_6f289d4131f445,cus_900fab1a827f91,1022,price_79768bc65e4aeb,19900,gbp,month,active,2025-01-12 04:23:45.955604,2025-01-12 04:27:45.955604,2025-02-11 04:27:45.955604,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_61bf4b072d5121,cus_d250ab06bc6bb6,1025,price_3fdd3e9c943516,19900,GBP,month,active,2025-01-16 19:14:41.234908,2025-01-16 19:40:41.234908,2025-02-15 19:40:41.234908,False,,,2025-01-16 19:40:41.234908,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_2795d7f6eab13e,cus_da829aae79a5d0,1026,price_f38535c4380180,29900,USD,month,past_due,2025-01-22 17:13:27.528975,2025-01-22 17:25:27.528975,2025-02-21 17:25:27.528975,False,,2025-01-14 17:25:27.528975,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_aa7494a6b7ece2,cus_e6b6593af54f32,1027,price_01631be61ad3a2,2900,GBP,month,active,2025-02-05 22:43:44.472934,2025-02-05 22:44:44.472934,2025-03-07 22:44:44.472934,False,,,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_3374ceaf513b01,cus_cdeb77e31681bf,1034,price_a7083b6b2d5264,19900,Eur,month,past_due,2025-01-25 06:48:11.680405,2025-01-25 06:51:11.680405,2025-02-24 06:51:11.680405,False,,,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_42ba73165a5c32,cus_80f43bbfa72064,1035,price_f9c3e144a108c5,29900,Eur,year,active,2025-01-31 14:36:01.166490,2025-01-31 14:41:01.166490,2025-03-02 14:41:01.166490,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_096bb8f1d87248,cus_e56799aadc632c,1047,price_4c0f239ea79c8d,29900,USD,month,active,2025-01-28 20:19:42.517955,2025-01-28 20:39:42.517955,2025-02-27 20:39:42.517955,False,,,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_b57c6de0014a28,cus_db3168b4d46ab8,1060,price_4b2175d066ecf7,19900,gbp,month,active,2025-01-17 12:03:04.385215,2025-01-17 12:14:04.385215,2025-02-16 12:14:04.385215,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_d7d58e4821b019,cus_12eff19a26e70a,1061,price_a42f4b2b5a1121,9900,usd,month,unpaid,2025-01-16 18:29:12.569832,2025-01-16 18:38:12.569832,2025-02-15 18:38:12.569832,False,,,2025-01-16 18:38:12.569832,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_9543312d9038d3,cus_2095e385faf943,1062,price_1fe515c4d37aae,2900,gbp,month,canceled,2025-01-06 08:47:30.417891,2025-01-06 09:11:30.417891,2025-02-05 09:11:30.417891,True,2025-01-07 07:58:46.461815,,,"{""source"": ""linkedin"", ""archetype"": ""support_heavy""}"
sub_efdc444c817bb2,cus_40146ec0065719,1072,price_735e54927daa16,19900,USD,month,active,2025-01-15 18:21:21.198737,2025-01-15 18:41:21.198737,2025-02-14 18:41:21.198737,False,,,2025-01-15 18:41:21.198737,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_1f5a6dd8a4b8a9,cus_f40b241703cda8,1077,price_006b865a41b86c,9900,usd,month,active,2025-01-22 12:22:55.362388,2025-01-22 12:30:55.362388,2025-02-21 12:30:55.362388,False,,2025-01-09 12:30:55.362388,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_0223f908260cdb,cus_239abc0182b04a,1082,price_63fb5804b71c89,29900,gbp,month,active,2025-02-06 06:25:16.312265,2025-02-06 06:49:16.312265,2025-03-08 06:49:16.312265,False,,,,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_3cfe491582574f,cus_21a7bd443fcb13,1083,price_8ff17729cb11b9,29900,GBP,month,active,2025-01-19 16:31:09.471029,2025-01-19 16:32:09.471029,2025-02-18 16:32:09.471029,False,,,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
