invoice_id,customer_id,user_id,subscription_id,amount_due,amount_paid,currency,status,created,due_date,paid_at,period_start,period_end,attempt_count,next_payment_attempt
in_7b551a466f72d1,cus_23ae733822e3bc,180,sub_21355665ba2cc8,29900,29900,Eur,paid,2025-03-19 05:26:01.521536,2025-03-24 16:26:01.521536,2025-03-19 16:26:01.521536,2025-03-19 16:26:01.521536,2025-04-18 16:26:01.521536,1,
in_5d6ba12e76bf91,cus_14bf1ed1a83678,181,sub_f05fc0bf3960f4,29900,0,eur,void,2025-01-30 10:12:37.243470,2025-02-02 14:12:37.243470,,2025-01-29 14:12:37.243470,2025-03-01 14:12:37.243470,1,2025-02-05 14:12:37.243470
in_677dadd30ec233,cus_72254479a833e4,188,sub_deb962209ab661,29900,29900,gbp,paid,2025-01-19 10:55:50.815213,2025-01-25 23:55:50.815213,2025-01-19 23:55:50.815213,2025-01-15 23:55:50.815213,2025-02-18 23:55:50.815213,3,
in_e6e99b592d2edf,cus_4f5bbbe3885bde,193,sub_58f2c34d2ba9bd,19900,19900,gbp,paid,2025-01-09 19:16:15.979610,2025-01-16 11:16:15.979610,2025-01-10 11:16:15.979610,2025-01-06 11:16:15.979610,2025-02-09 11:16:15.979610,1,
in_13ee8056a059ae,cus_4f5bbbe3885bde,193,sub_58f2c34d2ba9bd,19900,19900,usd,paid,2025-01-28 05:34:50.581956,2025-02-03 18:34:50.581956,2025-01-28 18:34:50.581956,2025-01-24 18:34:50.581956,2025-02-27 18:34:50.581956,3,
in_af851a814ecc92,cus_4f5bbbe3885bde,193,sub_58f2c34d2ba9bd,19900,19900,GBP,paid,2025-02-27 06:34:50.581956,2025-03-02 17:34:50.581956,2025-02-27 17:34:50.581956,2025-02-27 17:34:50.581956,2025-03-29 17:34:50.581956,1,
in_f7fd35700ef4df,cus_4f5bbbe3885bde,193,sub_58f2c34d2ba9bd,19900,19900,GBP,paid,2025-03-29 01:34:50.581956,2025-04-04 10:34:50.581956,2025-03-29 10:34:50.581956,2025-03-29 10:34:50.581956,2025-04-28 10:34:50.581956,1,
in_42f8efa6e933ac,cus_4f5bbbe3885bde,193,sub_58f2c34d2ba9bd,19900,19900,gbp,paid,2025-04-28 02:34:50.581956,2025-05-02 12:34:50.581956,2025-04-28 12:34:50.581956,2025-04-25 12:34:50.581956,2025-05-28 12:34:50.581956,1,
in_9c510cc075d42d,cus_aa3ebc93f9671f,194,sub_aeedc5a9517a06,19900,19900,GBP,paid,2025-01-23 07:33:50.014910,2025-01-26 17:33:50.014910,2025-01-23 17:33:50.014910,2025-01-22 17:33:50.014910,2025-02-22 17:33:50.014910,1,
in_fa96d2e5e78f6d,cus_aa3ebc93f9671f,194,sub_aeedc5a9517a06,19900,19900,GBP,paid,2025-02-22 03:33:50.014910,2025-02-26 15:33:50.014910,2025-02-22 15:33:50.014910,2025-02-19 15:33:50.014910,2025-03-24 15:33:50.014910,1,
in_e332ef6a7ddcfb,cus_aa3ebc93f9671f,194,sub_aeedc5a9517a06,19900,19900,eur,paid,2025-03-23 15:33:50.014910,2025-03-28 05:33:50.014910,2025-03-24 05:33:50.014910,2025-03-23 05:33:50.014910,2025-04-23 05:33:50.014910,1,
in_9488e505a707ae,cus_aa3ebc93f9671f,194,sub_aeedc5a9517a06,19900,19900,gbp,paid,2025-04-23 07:33:50.014910,2025-04-25 22:33:50.014910,2025-04-23 22:33:50.014910,2025-04-21 22:33:50.014910,2025-05-23 22:33:50.014910,1,
in_e21330994e51fa,cus_aa3ebc93f9671f,194,sub_aeedc5a9517a06,19900,0,gbp,open,2025-05-22 18:33:50.014910,2025-05-28 17:33:50.014910,,2025-05-22 17:33:50.014910,2025-06-22 17:33:50.014910,2,2025-05-27 17:33:50.014910
in_7449aeb4c89710,cus_be23390d593f1d,198,sub_73c637d039bfb5,19900,19900,eur,paid,2025-01-08 01:33:49.181797,2025-01-10 06:33:49.181797,2025-01-08 06:33:49.181797,2025-01-04 06:33:49.181797,2025-02-07 06:33:49.181797,3,
in_3d4795ae677330,cus_be23390d593f1d,198,sub_73c637d039bfb5,19900,0,Eur,uncollectible,2025-01-12 18:50:51.656314,2025-01-20 11:50:51.656314,,2025-01-13 11:50:51.656314,2025-02-12 11:50:51.656314,2,2025-01-15 11:50:51.656314
in_2dd1ed8e138de0,cus_be23390d593f1d,198,sub_73c637d039bfb5,19900,19900,usd,paid,2025-01-12 23:28:32.569326,2025-01-16 13:28:32.569326,2025-01-13 13:28:32.569326,2025-01-12 13:28:32.569326,2025-02-12 13:28:32.569326,3,
in_c2968d7f84c9dc,cus_be23390d593f1d,198,sub_73c637d039bfb5,19900,19900,USD,paid,2025-01-19 21:55:26.256922,2025-01-26 22:55:26.256922,2025-01-19 22:55:26.256922,2025-01-16 22:55:26.256922,2025-02-18 22:55:26.256922,1,
in_b6ebacc2ac399e,cus_be23390d593f1d,198,sub_73c637d039bfb5,19900,19900,GBP,paid,2025-01-31 22:59:01.409280,2025-02-06 20:59:01.409280,2025-02-01 20:59:01.409280,2025-01-29 20:59:01.409280,2025-03-03 20:59:01.409280,1,
in_fa7c1550284a19,cus_be23390d593f1d,198,sub_73c637d039bfb5,19900,19900,usd,paid,2025-03-03 18:59:01.409280,2025-03-11 03:59:01.409280,2025-03-04 03:59:01.409280,2025-03-02 03:59:01.409280,2025-04-03 03:59:01.409280,1,
in_58ef1fc17e422a,cus_be23390d593f1d,198,sub_73c637d039bfb5,19900,19900,GBP,paid,2025-04-02 05:59:01.409280,2025-04-05 01:59:01.409280,2025-04-03 01:59:01.409280,2025-04-01 01:59:01.409280,2025-05-03 01:59:01.409280,1,
in_1dab637409a9b8,cus_e6c1862e1306bd,216,sub_ba4538163e8d16,4900,4900,USD,paid,2025-01-17 06:30:38.540126,2025-01-23 16:30:38.540126,2025-01-17 16:30:38.540126,2025-01-13 16:30:38.540126,2025-02-16 16:30:38.540126,3,
in_02e6e250935ec0,cus_e6c1862e1306bd,216,sub_ba4538163e8d16,4900,0,eur,open,2025-02-16 11:30:38.540126,2025-02-20 21:30:38.540126,,2025-02-14 21:30:38.540126,2025-03-18 21:30:38.540126,3,2025-02-20 21:30:38.540126
in_e7c3cd1b56e58b,cus_e6c1862e1306bd,216,sub_ba4538163e8d16,4900,4900,GBP,paid,2025-03-17 18:30:38.540126,2025-03-19 17:30:38.540126,2025-03-18 17:30:38.540126,2025-03-15 17:30:38.540126,2025-04-17 17:30:38.540126,1,
in_8a921d4a9e59b5,cus_e6c1862e1306bd,216,sub_ba4538163e8d16,4900,4900,gbp,paid,2025-04-17 17:30:38.540126,2025-04-25 04:30:38.540126,2025-04-18 04:30:38.540126,2025-04-17 04:30:38.540126,2025-05-18 04:30:38.540126,1,
in_4b9fdb458b37eb,cus_14fd000a2dd84a,250,sub_b7b64e20a5415d,19900,19900,GBP,paid,2025-01-26 15:16:18.588358,2025-02-01 09:16:18.588358,2025-01-27 09:16:18.588358,2025-01-24 09:16:18.588358,2025-02-26 09:16:18.588358,2,
in_ff2a223da6454f,cus_14fd000a2dd84a,250,sub_b7b64e20a5415d,19900,0,usd,open,2025-02-25 20:16:18.588358,2025-03-02 08:16:18.588358,,2025-02-23 08:16:18.588358,2025-03-28 08:16:18.588358,1,2025-03-05 08:16:18.588358
in_091ae91d1566ae,cus_14fd000a2dd84a,250,sub_b7b64e20a5415d,19900,19900,Eur,paid,2025-03-28 12:16:18.588358,2025-04-01 14:16:18.588358,2025-03-28 14:16:18.588358,2025-03-26 14:16:18.588358,2025-04-27 14:16:18.588358,1,
in_62d869028016b1,cus_14fd000a2dd84a,250,sub_b7b64e20a5415d,19900,0,usd,open,2025-04-27 02:16:18.588358,2025-05-01 07:16:18.588358,,2025-04-25 07:16:18.588358,2025-05-27 07:16:18.588358,1,2025-05-04 07:16:18.588358
in_6e1f5cd9441f9c,cus_14fd000a2dd84a,250,sub_b7b64e20a5415d,19900,19900,gbp,paid,2025-05-26 13:16:18.588358,2025-06-02 23:16:18.588358,2025-05-26 23:16:18.588358,2025-05-26 23:16:18.588358,2025-06-25 23:16:18.588358,1,
in_77f7c199dacf26,cus_393aaf72f49c8e,257,sub_28119ad863207a,9900,9900,usd,paid,2025-01-26 03:25:58.989231,2025-01-29 01:25:58.989231,2025-01-27 01:25:58.989231,2025-01-27 01:25:58.989231,2025-02-26 01:25:58.989231,1,
in_57411e489fb0f0,cus_393aaf72f49c8e,257,sub_28119ad863207a,9900,9900,GBP,paid,2025-01-31 10:17:34.137544,2025-02-04 22:17:34.137544,2025-01-31 22:17:34.137544,2025-01-28 22:17:34.137544,2025-03-02 22:17:34.137544,2,
in_f10be5250b6552,cus_393aaf72f49c8e,257,sub_28119ad863207a,9900,9900,USD,paid,2025-02-03 09:08:24.238216,2025-02-07 12:08:24.238216,2025-02-03 12:08:24.238216,2025-01-31 12:08:24.238216,2025-03-05 12:08:24.238216,2,
in_c1f9bdb71ab74a,cus_393aaf72f49c8e,257,sub_28119ad863207a,9956,9956,usd,paid,2025-02-05 13:28:36.557988,2025-02-06 14:28:36.557988,2025-02-05 14:28:36.557988,2025-02-05 14:28:36.557988,2025-03-07 14:28:36.557988,2,
in_b08d46632e1089,cus_393aaf72f49c8e,257,sub_28119ad863207a,9900,9900,Eur,paid,2025-03-06 14:28:36.557988,2025-03-14 02:28:36.557988,2025-03-07 02:28:36.557988,2025-03-06 02:28:36.557988,2025-04-06 02:28:36.557988,1,
in_df7e9f36ebaa86,cus_393aaf72f49c8e,257,sub_28119ad863207a,9900,9900,usd,paid,2025-04-05 21:28:36.557988,2025-04-13 04:28:36.557988,2025-04-06 04:28:36.557988,2025-04-04 04:28:36.557988,2025-05-06 04:28:36.557988,1,
in_7578758f178593,cus_ad69b2e39caee1,259,sub_a20921f56d17b9,9900,9900,gbp,paid,2025-04-10 16:32:38.889380,2025-04-11 09:32:38.889380,2025-04-11 09:32:38.889380,2025-04-07 09:32:38.889380,2025-05-11 09:32:38.889380,1,
in_4ec92a818695e8,cus_ad69b2e39caee1,259,sub_a20921f56d17b9,9900,9900,USD,paid,2025-04-26 01:25:19.871638,2025-04-26 11:25:19.871638,2025-04-26 11:25:19.871638,2025-04-25 11:25:19.871638,2025-05-26 11:25:19.871638,1,
in_a1f4f94cd9bd14,cus_ad69b2e39caee1,259,sub_a20921f56d17b9,9900,9900,usd,paid,2025-05-25 22:25:19.871638,2025-06-02 01:25:19.871638,2025-05-26 01:25:19.871638,2025-05-26 01:25:19.871638,2025-06-25 01:25:19.871638,1,
in_117c6cd7e89edd,cus_ad69b2e39caee1,259,sub_a20921f56d17b9,9900,9900,Eur,paid,2025-06-24 19:25:19.871638,2025-06-28 06:25:19.871638,2025-06-25 06:25:19.871638,2025-06-25 06:25:19.871638,2025-07-25 06:25:19.871638,1,
in_ff9fac2dbf194f,cus_ad69b2e39caee1,259,sub_a20921f56d17b9,9900,9900,usd,paid,2025-07-24 02:25:19.871638,2025-07-31 01:25:19.871638,2025-07-25 01:25:19.871638,2025-07-22 01:25:19.871638,2025-08-24 01:25:19.871638,1,
in_ddec7cec2b2111,cus_ad69b2e39caee1,259,sub_a20921f56d17b9,9900,9900,eur,paid,2025-08-23 15:25:19.871638,2025-08-25 13:25:19.871638,2025-08-24 13:25:19.871638,2025-08-24 13:25:19.871638,2025-09-23 13:25:19.871638,1,
in_07dea17c6165ad,cus_938d7a5a87c53e,268,sub_2e855d92f6e6e2,29800,29800,GBP,paid,2025-01-11 21:17:11.486374,2025-01-14 19:17:11.486374,2025-01-12 19:17:11.486374,2025-01-10 19:17:11.486374,2025-02-11 19:17:11.486374,1,
in_2381b064eb1bd7,cus_938d7a5a87c53e,268,sub_2e855d92f6e6e2,29900,29900,gbp,paid,2025-02-11 05:17:11.486374,2025-02-17 05:17:11.486374,2025-02-12 05:17:11.486374,2025-02-11 05:17:11.486374,2025-03-14 05:17:11.486374,1,
in_ac358f0194823a,cus_938d7a5a87c53e,268,sub_2e855d92f6e6e2,29900,29900,GBP,paid,2025-03-13 04:17:11.486374,2025-03-16 17:17:11.486374,2025-03-13 17:17:11.486374,2025-03-11 17:17:11.486374,2025-04-12 17:17:11.486374,1,
in_d62b7e98c15e32,cus_938d7a5a87c53e,268,sub_2e855d92f6e6e2,29900,29900,USD,paid,2025-04-11 12:17:11.486374,2025-04-18 12:17:11.486374,2025-04-12 12:17:11.486374,2025-04-12 12:17:11.486374,2025-05-12 12:17:11.486374,1,
in_8f5e521534219e,cus_f5955275b7acd3,276,sub_1bba26e05c268f,29900,29900,usd,paid,2025-01-31 15:53:36.055586,2025-02-06 19:53:36.055586,2025-01-31 19:53:36.055586,2025-01-27 19:53:36.055586,2025-03-02 19:53:36.055586,1,
in_8ca63d52d14fb5,cus_62a56dc7f9b19a,287,sub_8525a596f01582,2900,2900,usd,paid,2025-02-02 11:46:26.040431,2025-02-07 20:46:26.040431,2025-02-02 20:46:26.040431,2025-02-01 20:46:26.040431,2025-03-04 20:46:26.040431,3,
in_fd39248911610b,cus_04e90113324ad9,288,sub_ffe6396a1f7751,2900,2900,usd,paid,2025-02-23 22:06:50.346844,2025-03-01 07:06:50.346844,2025-02-24 07:06:50.346844,2025-02-22 07:06:50.346844,2025-03-26 07:06:50.346844,2,
in_e60cc5a2154087,cus_04e90113324ad9,288,sub_ffe6396a1f7751,2900,2900,gbp,paid,2025-03-25 03:06:50.346844,2025-04-01 01:06:50.346844,2025-03-26 01:06:50.346844,2025-03-26 01:06:50.346844,2025-04-25 01:06:50.346844,1,
in_010a1166048996,cus_04e90113324ad9,288,sub_ffe6396a1f7751,2900,2900,GBP,paid,2025-04-24 04:06:50.346844,2025-04-30 19:06:50.346844,2025-04-24 19:06:50.346844,2025-04-22 19:06:50.346844,2025-05-24 19:06:50.346844,1,
in_f535e10dd586e4,cus_8857e953c1f91c,292,sub_f10e923232f61c,2900,2900,usd,paid,2025-02-01 08:53:00.062766,2025-02-05 23:53:00.062766,2025-02-01 23:53:00.062766,2025-02-01 23:53:00.062766,2025-03-03 23:53:00.062766,2,
in_7b9a74886f3f5d,cus_8857e953c1f91c,292,sub_f10e923232f61c,2900,2900,Eur,paid,2025-03-03 16:53:00.062766,2025-03-08 22:53:00.062766,2025-03-03 22:53:00.062766,2025-03-01 22:53:00.062766,2025-04-02 22:53:00.062766,1,
in_ae3fff7e03181b,cus_8857e953c1f91c,292,sub_f10e923232f61c,2900,2900,USD,paid,2025-04-02 05:53:00.062766,2025-04-07 17:53:00.062766,2025-04-02 17:53:00.062766,2025-04-01 17:53:00.062766,2025-05-02 17:53:00.062766,1,
in_523494f27ab9e6,cus_8857e953c1f91c,292,sub_f10e923232f61c,2900,2900,Eur,paid,2025-05-02 13:53:00.062766,2025-05-03 00:53:00.062766,2025-05-03 00:53:00.062766,2025-04-30 00:53:00.062766,2025-06-02 00:53:00.062766,1,
in_7e1ae7d39144be,cus_ee323930ecd1d5,304,sub_f6bb15e18c05b2,9900,9900,Eur,paid,2025-02-08 13:17:55.842191,2025-02-09 04:17:55.842191,2025-02-09 04:17:55.842191,2025-02-07 04:17:55.842191,2025-03-11 04:17:55.842191,1,
in_64c88c3a619285,cus_ee323930ecd1d5,304,sub_f6bb15e18c05b2,9900,9900,USD,paid,2025-02-15 02:29:41.348120,2025-02-15 04:29:41.348120,2025-02-15 04:29:41.348120,2025-02-14 04:29:41.348120,2025-03-17 04:29:41.348120,1,
in_251f46ee1516ce,cus_ee323930ecd1d5,304,sub_f6bb15e18c05b2,9900,9900,eur,paid,2025-02-16 10:17:16.628946,2025-02-22 21:17:16.628946,2025-02-16 21:17:16.628946,2025-02-12 21:17:16.628946,2025-03-18 21:17:16.628946,3,
in_0929d17174253d,cus_ee323930ecd1d5,304,sub_f6bb15e18c05b2,9900,9900,GBP,paid,2025-02-27 19:00:52.400270,2025-03-05 14:00:52.400270,2025-02-28 14:00:52.400270,2025-02-28 14:00:52.400270,2025-03-30 14:00:52.400270,3,
in_2759963a4d26b6,cus_ee323930ecd1d5,304,sub_f6bb15e18c05b2,9481,0,usd,void,2025-03-02 19:50:24.080152,2025-03-09 16:50:24.080152,,2025-02-27 16:50:24.080152,2025-04-02 16:50:24.080152,1,2025-03-05 16:50:24.080152
in_de66c7927df03c,cus_ee323930ecd1d5,304,sub_f6bb15e18c05b2,9900,9900,eur,paid,2025-03-02 22:15:14.746496,2025-03-04 17:15:14.746496,2025-03-03 17:15:14.746496,2025-02-26 17:15:14.746496,2025-04-02 17:15:14.746496,1,
in_055e362972a3ab,cus_ee323930ecd1d5,304,sub_f6bb15e18c05b2,9900,9900,Eur,paid,2025-03-19 23:18:47.844544,2025-03-22 18:18:47.844544,2025-03-20 18:18:47.844544,2025-03-16 18:18:47.844544,2025-04-19 18:18:47.844544,2,
in_5ea1c86593420f,cus_ee323930ecd1d5,304,sub_f6bb15e18c05b2,9900,9900,GBP,paid,2025-04-19 13:18:47.844544,2025-04-25 16:18:47.844544,2025-04-19 16:18:47.844544,2025-04-16 16:18:47.844544,2025-05-19 16:18:47.844544,1,
in_fe575798c67fb2,cus_20b569e0566b05,308,sub_af3adac4423b1a,2900,2900,gbp,paid,2025-01-06 10:10:45.309184,2025-01-09 10:10:45.309184,2025-01-07 10:10:45.309184,2025-01-05 10:10:45.309184,2025-02-06 10:10:45.309184,3,
in_ce227a9236b9f5,cus_20b569e0566b05,308,sub_af3adac4423b1a,2900,2900,Eur,paid,2025-02-06 03:10:45.309184,2025-02-13 13:10:45.309184,2025-02-06 13:10:45.309184,2025-02-03 13:10:45.309184,2025-03-08 13:10:45.309184,1,
in_f26c630163bea9,cus_20b569e0566b05,308,sub_af3adac4423b1a,2900,2900,Eur,paid,2025-03-08 06:10:45.309184,2025-03-13 22:10:45.309184,2025-03-08 22:10:45.309184,2025-03-08 22:10:45.309184,2025-04-07 22:10:45.309184,1,
in_5e2db305b460dd,cus_97887b199d1aff,314,sub_24f07ce8eb1a2f,29900,0,usd,void,2025-01-23 21:44:08.357318,2025-01-30 22:44:08.357318,,2025-01-19 22:44:08.357318,2025-02-22 22:44:08.357318,3,2025-01-27 22:44:08.357318
in_9a5b0e30d12543,cus_97887b199d1aff,314,sub_24f07ce8eb1a2f,29900,29900,GBP,paid,2025-01-23 17:30:36.392666,2025-01-30 23:30:36.392666,2025-01-23 23:30:36.392666,2025-01-23 23:30:36.392666,2025-02-22 23:30:36.392666,1,
in_ce602a22c6df28,cus_97887b199d1aff,314,sub_24f07ce8eb1a2f,29900,29900,Eur,paid,2025-02-21 17:30:36.392666,2025-02-26 14:30:36.392666,2025-02-22 14:30:36.392666,2025-02-21 14:30:36.392666,2025-03-24 14:30:36.392666,1,
in_001498148919a9,cus_97887b199d1aff,314,sub_24f07ce8eb1a2f,29900,29900,Eur,paid,2025-03-23 23:30:36.392666,2025-03-26 18:30:36.392666,2025-03-24 18:30:36.392666,2025-03-22 18:30:36.392666,2025-04-23 18:30:36.392666,1,
in_bc0efae0beca6f,cus_97887b199d1aff,314,sub_24f07ce8eb1a2f,29900,29900,Eur,paid,2025-04-24 04:30:36.392666,2025-04-30 10:30:36.392666,2025-04-24 10:30:36.392666,2025-04-23 10:30:36.392666,2025-05-24 10:30:36.392666,1,
in_efd54c1d0f2fda,cus_97887b199d1aff,314,sub_24f07ce8eb1a2f,29900,29900,usd,paid,2025-05-24 06:30:36.392666,2025-05-31 07:30:36.392666,2025-05-24 07:30:36.392666,2025-05-21 07:30:36.392666,2025-06-23 07:30:36.392666,1,
in_1d963766a60be6,cus_1863cfad449922,322,sub_20134a9d8f76df,29900,0,GBP,open,2025-01-30 01:00:45.230488,2025-02-03 20:00:45.230488,,2025-01-26 20:00:45.230488,2025-03-01 20:00:45.230488,3,2025-02-01 20:00:45.230488
in_ebbcd865483fd1,cus_1863cfad449922,322,sub_20134a9d8f76df,30954,30954,USD,paid,2025-01-30 03:44:08.446013,2025-02-06 21:44:08.446013,2025-01-30 21:44:08.446013,2025-01-26 21:44:08.446013,2025-03-01 21:44:08.446013,3,
in_c4198beeca2f90,cus_1863cfad449922,322,sub_20134a9d8f76df,29900,29900,usd,paid,2025-02-28 15:44:08.446013,2025-03-03 11:44:08.446013,2025-03-01 11:44:08.446013,2025-03-01 11:44:08.446013,2025-03-31 11:44:08.446013,1,
in_25a0ccee0f5536,cus_1863cfad449922,322,sub_20134a9d8f76df,29900,29900,gbp,paid,2025-03-31 13:44:08.446013,2025-04-01 08:44:08.446013,2025-04-01 08:44:08.446013,2025-03-31 08:44:08.446013,2025-05-01 08:44:08.446013,1,
in_fec0c9d4ed417b,cus_5e855461687554,329,sub_526fac5a57a3e8,29900,29900,usd,paid,2025-02-03 21:20:46.881616,2025-02-04 11:20:46.881616,2025-02-04 11:20:46.881616,2025-02-01 11:20:46.881616,2025-03-06 11:20:46.881616,2,
in_a9d4b7b74504ba,cus_5e855461687554,329,sub_526fac5a57a3e8,29900,29900,usd,paid,2025-02-08 21:09:47.817829,2025-02-15 08:09:47.817829,2025-02-09 08:09:47.817829,2025-02-07 08:09:47.817829,2025-03-11 08:09:47.817829,3,
in_2d09a9fb4bc5f8,cus_5e855461687554,329,sub_526fac5a57a3e8,29900,29900,gbp,paid,2025-02-10 16:33:33.774394,2025-02-16 20:33:33.774394,2025-02-10 20:33:33.774394,2025-02-08 20:33:33.774394,2025-03-12 20:33:33.774394,2,
in_4d3b620ca82517,cus_5e855461687554,329,sub_526fac5a57a3e8,29900,0,GBP,uncollectible,2025-02-15 17:54:35.220833,2025-02-21 15:54:35.220833,,2025-02-13 15:54:35.220833,2025-03-18 15:54:35.220833,3,2025-02-22 15:54:35.220833
in_ff8654ff9a9ecc,cus_5e855461687554,329,sub_526fac5a57a3e8,29900,29900,USD,paid,2025-02-16 14:23:20.278718,2025-02-18 17:23:20.278718,2025-02-16 17:23:20.278718,2025-02-16 17:23:20.278718,2025-03-18 17:23:20.278718,2,
in_a44ecd5266765d,cus_5e855461687554,329,sub_526fac5a57a3e8,29900,29900,gbp,paid,2025-03-17 14:23:20.278718,2025-03-25 08:23:20.278718,2025-03-18 08:23:20.278718,2025-03-15 08:23:20.278718,2025-04-17 08:23:20.278718,1,
in_85d0a23cbc9ed2,cus_f345b6c7af80d8,330,sub_bc2e9db8b81842,9997,9997,Eur,paid,2025-03-02 07:53:59.941135,2025-03-03 08:53:59.941135,2025-03-02 08:53:59.941135,2025-02-28 08:53:59.941135,2025-04-01 08:53:59.941135,3,
in_22f1d7857d99aa,cus_f345b6c7af80d8,330,sub_bc2e9db8b81842,9900,9900,USD,paid,2025-04-01 06:53:59.941135,2025-04-04 16:53:59.941135,2025-04-01 16:53:59.941135,2025-03-30 16:53:59.941135,2025-05-01 16:53:59.941135,1,
in_42243f22ce299c,cus_f345b6c7af80d8,330,sub_bc2e9db8b81842,9900,9900,Eur,paid,2025-04-30 12:53:59.941135,2025-05-08 08:53:59.941135,2025-05-01 08:53:59.941135,2025-04-28 08:53:59.941135,2025-05-31 08:53:59.941135,1,
in_c150852974dbd7,cus_f345b6c7af80d8,330,sub_bc2e9db8b81842,9900,9900,eur,paid,2025-05-31 03:53:59.941135,2025-06-04 08:53:59.941135,2025-05-31 08:53:59.941135,2025-05-29 08:53:59.941135,2025-06-30 08:53:59.941135,1,
in_8158e3fa097bb7,cus_8877c96f1bfaff,334,sub_5e204989161a9a,19900,19900,eur,paid,2025-01-11 05:58:29.206622,2025-01-15 21:58:29.206622,2025-01-11 21:58:29.206622,2025-01-08 21:58:29.206622,2025-02-10 21:58:29.206622,3,
in_a5a5b1e180e545,cus_8877c96f1bfaff,334,sub_5e204989161a9a,19900,19900,usd,paid,2025-02-10 21:58:29.206622,2025-02-12 22:58:29.206622,2025-02-10 22:58:29.206622,2025-02-10 22:58:29.206622,2025-03-12 22:58:29.206622,1,
in_1029c84125a4da,cus_8877c96f1bfaff,334,sub_5e204989161a9a,19900,19900,gbp,paid,2025-03-11 19:58:29.206622,2025-03-13 12:58:29.206622,2025-03-12 12:58:29.206622,2025-03-10 12:58:29.206622,2025-04-11 12:58:29.206622,1,
in_86ba69180b3f9d,cus_8877c96f1bfaff,334,sub_5e204989161a9a,19900,19900,gbp,paid,2025-04-11 00:58:29.206622,2025-04-12 22:58:29.206622,2025-04-11 22:58:29.206622,2025-04-09 22:58:29.206622,2025-05-11 22:58:29.206622,1,
in_16001933a147a6,cus_8877c96f1bfaff,334,sub_5e204989161a9a,19900,19900,gbp,paid,2025-05-10 22:58:29.206622,2025-05-14 22:58:29.206622,2025-05-11 22:58:29.206622,2025-05-11 22:58:29.206622,2025-06-10 22:58:29.206622,1,
in_14f705470eab63,cus_6d97f5f38d827c,337,sub_adb099d23bd7fb,10000,10000,gbp,paid,2025-01-18 01:55:51.620437,2025-01-18 18:55:51.620437,2025-01-18 18:55:51.620437,2025-01-15 18:55:51.620437,2025-02-17 18:55:51.620437,2,
in_81de10dc4a1f23,cus_6d97f5f38d827c,337,sub_adb099d23bd7fb,9900,9900,Eur,paid,2025-01-26 03:56:05.035667,2025-01-29 16:56:05.035667,2025-01-26 16:56:05.035667,2025-01-26 16:56:05.035667,2025-02-25 16:56:05.035667,3,
in_5d286aa29cda69,cus_6d97f5f38d827c,337,sub_adb099d23bd7fb,9900,9900,gbp,paid,2025-02-24 20:56:05.035667,2025-02-27 15:56:05.035667,2025-02-25 15:56:05.035667,2025-02-23 15:56:05.035667,2025-03-27 15:56:05.035667,1,
in_5ce41d8698b00f,cus_6d97f5f38d827c,337,sub_adb099d23bd7fb,9900,9900,Eur,paid,2025-03-26 19:56:05.035667,2025-03-31 04:56:05.035667,2025-03-27 04:56:05.035667,2025-03-26 04:56:05.035667,2025-04-26 04:56:05.035667,1,
in_dc3e1f5d19d247,cus_6d97f5f38d827c,337,sub_adb099d23bd7fb,9900,9900,GBP,paid,2025-04-27 01:56:05.035667,2025-04-28 02:56:05.035667,2025-04-27 02:56:05.035667,2025-04-25 02:56:05.035667,2025-05-27 02:56:05.035667,1,
in_b2e2fe2e0cf5be,cus_6d97f5f38d827c,337,sub_adb099d23bd7fb,9900,9900,usd,paid,2025-05-25 20:56:05.035667,2025-05-28 16:56:05.035667,2025-05-26 16:56:05.035667,2025-05-25 16:56:05.035667,2025-06-25 16:56:05.035667,1,
in_cbb87deb95e499,cus_be8bcbc377831b,338,sub_4497316945fc41,19900,19900,usd,paid,2025-02-13 15:51:51.063324,2025-02-16 18:51:51.063324,2025-02-13 18:51:51.063324,2025-02-09 18:51:51.063324,2025-03-15 18:51:51.063324,2,
in_3204c8c47c712c,cus_be8bcbc377831b,338,sub_4497316945fc41,19900,19900,gbp,paid,2025-02-14 17:42:34.179353,2025-02-18 23:42:34.179353,2025-02-14 23:42:34.179353,2025-02-14 23:42:34.179353,2025-03-16 23:42:34.179353,3,
in_b0a509d8e092f2,cus_be8bcbc377831b,338,sub_4497316945fc41,19900,19900,gbp,paid,2025-03-16 01:42:34.179353,2025-03-21 22:42:34.179353,2025-03-16 22:42:34.179353,2025-03-14 22:42:34.179353,2025-04-15 22:42:34.179353,1,
in_a41e9fee042594,cus_be8bcbc377831b,338,sub_4497316945fc41,19900,19900,Eur,paid,2025-04-15 20:42:34.179353,2025-04-22 03:42:34.179353,2025-04-16 03:42:34.179353,2025-04-13 03:42:34.179353,2025-05-16 03:42:34.179353,1,
in_7a816f8a1348d3,cus_397d324b69d117,343,sub_1662d88e3d641f,19900,19900,Eur,paid,2025-01-10 21:10:52.747264,2025-01-15 02:10:52.747264,2025-01-11 02:10:52.747264,2025-01-10 02:10:52.747264,2025-02-10 02:10:52.747264,2,
