user_id,signup_date,archetype,country,device,lead_source,plan,mrr,is_retained_90d,subscription_start,subscription_end,days_to_churn,data_quality_score
183,2025-01-04 22:06:59.092285,bounce_visitor,DE,web,direct,free,0,False,2025-01-05 05:58:37.560421,2025-01-08 20:03:08.638073475,3.9139993725518303,0.77
184,2025-01-09 03:55:57.256931,enterprise_evaluator,FR,desktop,linkedin,business,199,True,2025-01-09 19:18:59.955887,,,0.99
185,2025-02-03 16:17:27.248875,casual_explorer,UK,tablet,linkedin,basic,29,False,2025-02-03 17:48:32.748559,2025-02-20 19:31:22.759625312,17.134670263313776,0.86
186,2025-01-30 23:11:08.524240,casual_explorer,NL,mobile_web,direct,basic,29,True,2025-01-31 10:07:09.054873,,,0.64
187,2025-01-10 01:38:49.655957,engaged_free,FR,android,partner,basic,29,False,2025-01-10 08:24:01.576725,2025-01-16 09:18:59.409073485,6.319557327737127,0.61
188,2025-01-15 09:10:14.765502,enterprise_evaluator,SE,desktop,direct,enterprise,299,False,2025-01-17 04:57:08.689246,2025-01-22 08:07:13.036027696,6.956229982936259,0.84
189,2025-01-13 06:15:23.807899,engaged_free,CA,desktop,partner,free,0,True,2025-01-13 21:17:47.715154,,,0.92
190,2025-01-10 02:39:16.067917,casual_explorer,UK,desktop,google_ads,free,0,False,2025-01-11 10:02:14.236986,2025-01-20 23:08:10.308789168,10.853405565650117,0.84
191,2025-01-18 19:27:29.812248,casual_explorer,CA,web,linkedin,free,0,False,2025-01-20 02:53:36.850460,2025-01-24 05:33:41.323963953,5.42096657078649,0.64
192,2025-03-06 18:11:08.721177,engaged_free,CA,desktop,referral,starter,49,False,2025-03-09 04:22:20.909984,2025-04-26 18:19:27.307984667,51.00577068064429,0.82
193,2025-01-06 22:16:31.947453,power_user,US,web,organic,business,199,True,2025-01-07 18:59:57.983032,,,0.61
194,2025-01-08 14:03:21.266182,power_user,CA,ios,direct,business,199,True,2025-01-10 22:46:11.284885,,,0.93
195,2025-01-17 15:32:21.446253,power_user,DE,android,direct,enterprise,299,True,2025-01-19 10:53:54.598150,,,0.85
196,2025-01-06 07:48:17.244195,bounce_visitor,NL,ios,referral,free,0,False,2025-01-09 13:28:27.666980,2025-01-06 23:52:06.474841836,0.669319799153178,0.74
197,2025-01-02 06:03:44.358887,support_heavy,FR,desktop,google_ads,basic,29,False,2025-01-05 07:35:02.456878,2025-01-22 02:00:05.119076524,19.83079583552688,0.79
198,2025-01-03 16:29:07.354413,power_user,UK,desktop,referral,business,199,True,2025-01-04 06:06:32.687236,,,0.66
199,2025-01-04 17:05:00.589002,support_heavy,FR,tablet,partner,free,0,True,2025-01-07 19:55:32.612266,,,0.86
200,2025-01-13 03:46:45.795654,casual_explorer,DE,desktop,partner,free,0,True,2025-01-24 08:59:37.272552,,,0.99
201,2025-01-04 08:07:33.024896,bounce_visitor,DE,tablet,partner,free,0,True,2025-01-05 10:08:25.784664,,,0.68
202,2025-01-03 20:54:07.397080,support_heavy,JP,tablet,referral,free,0,True,2025-01-05 20:27:58.287375,,,0.89
203,2025-01-11 13:02:17.917485,bounce_visitor,UK,web,linkedin,free,0,False,2025-01-13 06:31:37.898391,2025-01-12 19:31:54.906873530,1.2705670068117443,0.78
204,2025-01-11 00:03:37.257465,bounce_visitor,UK,ios,referral,free,0,False,2025-01-12 02:20:59.593059,2025-02-08 20:32:22.026048197,28.853295932675856,0.71
205,2025-02-06 12:26:24.497623,bounce_visitor,DE,tablet,google_ads,free,0,False,2025-02-08 12:22:01.496062,2025-02-16 05:43:02.213219734,9.719880967554834,0.89
206,2025-01-19 20:56:21.722229,engaged_free,AU,ios,referral,basic,29,True,2025-01-20 19:20:04.561949,,,0.81
207,2025-01-02 01:47:23.676611,casual_explorer,CA,mobile_web,partner,free,0,False,2025-01-03 06:04:41.166468,2025-01-05 20:54:51.069533508,3.7968448254920366,0.81
208,2025-01-14 11:34:32.460120,casual_explorer,US,android,organic,free,0,False,2025-01-21 10:57:33.369747,2025-01-24 14:37:57.460826139,10.127372693358053,0.7
209,2025-01-06 21:35:48.168888,bounce_visitor,NL,mobile_web,referral,free,0,True,2025-01-13 21:37:33.655413,,,0.78
210,2025-01-02 03:28:53.688432,engaged_free,JP,tablet,google_ads,basic,29,False,2025-01-04 08:36:31.676455,2025-02-17 19:14:50.741335046,46.656910334526025,0.66
211,2025-01-14 07:07:20.906007,casual_explorer,SE,desktop,referral,free,0,True,2025-01-15 06:01:06.817621,,,0.84
212,2025-01-12 10:30:29.577785,casual_explorer,US,mobile_web,referral,free,0,False,2025-01-16 10:20:57.817081,2025-01-15 02:48:53.344903308,2.679441749054522,0.82
213,2025-01-01 12:31:22.446490,casual_explorer,UK,web,partner,free,0,False,2025-01-07 00:55:30.718783,2025-01-15 11:01:40.705146420,13.937711327041942,0.62
214,2025-01-10 00:39:48.849799,engaged_free,IE,web,organic,free,0,True,2025-01-11 18:50:25.372508,,,0.88
215,2025-01-10 19:20:32.222800,casual_explorer,UK,web,google_ads,basic,29,True,2025-01-18 00:53:18.447360,,,0.83
216,2025-01-12 01:31:43.615089,engaged_free,CA,mobile_web,direct,starter,49,True,2025-01-12 19:11:45.780698,,,0.88
217,2025-01-17 18:52:57.458494,engaged_free,IE,web,partner,basic,29,True,2025-01-18 23:02:11.197204,,,0.95
218,2025-01-18 16:41:18.079789,engaged_free,AU,ios,linkedin,starter,49,False,2025-01-20 23:52:15.221194,2025-01-28 08:15:50.931033544,9.648991333848903,0.8
219,2025-01-31 11:27:35.450541,bounce_visitor,NL,web,referral,free,0,False,2025-01-31 17:13:17.345422,2025-02-18 10:05:21.418898294,17.942893152283503,0.92
220,2025-01-14 18:24:49.212635,enterprise_evaluator,IE,tablet,organic,business,199,True,2025-01-14 23:49:26.030921,,,0.86
221,2025-01-01 17:47:19.246567,enterprise_evaluator,US,web,organic,business,199,True,2025-01-05 19:59:53.828631,,,0.91
222,2025-01-21 02:48:20.314465,bounce_visitor,FR,ios,partner,free,0,False,2025-01-24 00:21:24.453217,2025-01-23 23:21:33.946183899,2.856407774524294,0.97
223,2025-02-04 17:55:02.463827,casual_explorer,SE,android,partner,free,0,True,2025-02-08 03:39:12.888610,,,0.65
224,2025-01-01 02:04:44.795949,casual_explorer,US,mobile_web,google_ads,basic,29,False,2025-01-02 02:17:36.699630,2025-01-14 16:01:10.341755208,13.580851224608857,0.88
225,2025-01-09 22:22:02.102891,casual_explorer,US,android,referral,free,0,True,2025-01-09 23:04:35.340701,,,0.83
226,2025-01-16 10:22:46.842215,engaged_free,SE,android,partner,basic,29,True,2025-01-20 09:54:35.600558,,,0.81
227,2025-01-01 09:21:05.613909,casual_explorer,SE,mobile_web,partner,free,0,True,2025-01-02 09:46:37.574762,,,0.83
228,2025-01-15 01:03:01.760324,casual_explorer,CA,desktop,google_ads,basic,29,False,2025-01-17 13:23:09.643546,2025-02-12 14:08:25.682791537,28.545415769300238,0.81
229,2025-01-09 10:54:27.725628,support_heavy,IE,mobile_web,organic,basic,29,True,2025-01-11 13:56:49.704741,,,0.75
230,2025-01-10 18:50:54.655252,engaged_free,UK,desktop,partner,starter,49,False,2025-01-12 16:57:33.098381,2025-01-11 04:09:42.633830756,0.38805530762454116,0.81
231,2025-02-09 19:18:44.575013,bounce_visitor,DE,ios,referral,free,0,False,2025-02-12 08:00:40.111364,2025-03-06 03:23:18.935005500,24.336508796209507,0.76
232,2025-01-26 23:43:55.562979,enterprise_evaluator,AU,mobile_web,google_ads,enterprise,299,True,2025-01-30 04:55:57.404124,,,0.67
233,2025-01-24 15:43:19.587194,casual_explorer,JP,mobile_web,referral,free,0,True,2025-01-25 23:26:20.361759,,,0.92
234,2025-01-01 15:58:40.431867,casual_explorer,AU,desktop,direct,free,0,False,2025-01-03 02:43:42.038198,2025-01-11 07:40:32.611765263,9.65407615622987,0.84
235,2025-01-16 14:27:42.202028,bounce_visitor,NL,ios,organic,free,0,False,2025-01-20 06:23:02.550947,2025-01-19 19:04:46.127574838,3.1924065456809676,0.96
236,2025-01-05 01:19:04.588533,casual_explorer,FR,ios,linkedin,free,0,True,2025-01-08 20:45:24.993153,,,0.87
237,2025-01-22 19:53:13.760006,bounce_visitor,JP,web,google_ads,free,0,False,2025-01-23 03:51:24.687349,2025-02-05 21:15:46.702538717,14.057325723758293,0.69
238,2025-01-10 14:31:33.279437,support_heavy,US,desktop,partner,free,0,False,2025-01-12 15:49:43.535932,2025-01-15 22:57:16.549607032,5.351195256597621,0.84
239,2025-01-04 23:00:10.075172,casual_explorer,SE,desktop,organic,free,0,True,2025-01-13 18:26:57.085804,,,0.65
240,2025-01-08 18:29:52.282650,bounce_visitor,CA,tablet,organic,free,0,False,2025-01-11 03:05:36.023665,2025-03-12 22:30:49.919714759,63.16733376232358,1.0
241,2025-01-02 15:34:38.676053,engaged_free,CA,ios,partner,basic,29,True,2025-01-02 19:32:57.994827,,,0.63
242,2025-01-04 04:41:25.625291,support_heavy,US,android,direct,basic,29,False,2025-01-05 01:44:18.293066,2025-01-08 22:23:51.024966863,4.737793977729892,0.63
243,2025-01-02 01:12:08.872905,casual_explorer,IE,desktop,google_ads,free,0,True,2025-01-04 07:54:54.374526,,,0.69
244,2025-01-04 04:00:14.341356,casual_explorer,AU,mobile_web,google_ads,free,0,False,2025-01-05 01:38:49.540278,2025-01-22 23:21:31.259580520,18.806445812783796,1.0
245,2025-01-07 02:05:42.065655,casual_explorer,JP,mobile_web,partner,free,0,True,2025-01-07 11:20:47.393011,,,0.88
246,2025-01-12 12:17:59.256130,engaged_free,SE,mobile_web,organic,basic,29,False,2025-01-13 05:28:43.410767,2025-01-22 23:11:50.035865529,10.454059950642744,0.99
247,2025-01-08 05:33:45.926549,casual_explorer,DE,desktop,partner,basic,29,False,2025-01-10 21:42:16.276585,2025-01-15 18:23:17.059851682,7.534388116929203,0.91
248,2025-01-17 16:49:21.692186,engaged_free,CA,ios,organic,basic,29,True,2025-01-19 13:50:02.310261,,,0.8
249,2025-01-01 23:28:04.124314,engaged_free,AU,ios,partner,free,0,False,2025-01-02 20:53:59.369591,2025-01-13 04:02:38.304326266,11.190673379771583,0.64
250,2025-01-13 02:31:02.952317,enterprise_evaluator,DE,mobile_web,direct,business,199,True,2025-01-14 06:58:12.502785,,,0.84
251,2025-02-07 18:32:11.532287,casual_explorer,CA,mobile_web,partner,basic,29,True,2025-02-08 18:20:41.582015,,,0.8
252,2025-01-12 15:20:28.212463,casual_explorer,DE,desktop,google_ads,free,0,False,2025-01-16 16:33:34.380893,2025-01-18 02:27:00.788687299,5.462877039633102,0.92
253,2025-01-06 10:49:02.902991,bounce_visitor,SE,tablet,linkedin,free,0,False,2025-01-06 19:57:55.995029,2025-01-15 17:44:36.904580167,9.28858798135606,0.88
254,2025-02-25 16:53:33.031557,casual_explorer,SE,ios,organic,free,0,True,2025-02-27 00:13:17.133669,,,0.73
255,2025-01-03 05:57:38.470003,bounce_visitor,CA,desktop,partner,free,0,True,2025-01-04 00:17:54.779906,,,0.98
256,2025-01-17 11:06:43.452605,support_heavy,NL,tablet,google_ads,basic,29,False,2025-01-18 20:58:23.053963,2025-01-24 12:22:55.243567624,7.05291424725255,0.69
257,2025-01-23 11:45:51.054698,power_user,FR,ios,partner,pro,99,True,2025-01-23 17:07:28.408401,,,0.86
258,2025-01-15 11:56:24.368719,engaged_free,DE,android,partner,starter,49,False,2025-01-18 12:47:04.869948,2025-01-31 02:56:48.703718983,15.625281655092364,0.78
259,2025-03-21 01:53:43.841851,power_user,NL,web,linkedin,pro,99,True,2025-03-21 10:52:40.046339,,,0.63
260,2025-01-05 15:01:41.959853,bounce_visitor,AU,mobile_web,organic,free,0,False,2025-01-07 01:12:45.152274,2025-01-24 20:01:01.963884979,19.20787041703678,1.0
261,2025-01-15 07:49:46.371299,support_heavy,FR,mobile_web,referral,basic,29,True,2025-01-19 02:15:37.989469,,,0.89
262,2025-01-08 18:47:16.282385,bounce_visitor,DE,android,referral,free,0,False,2025-01-10 02:19:38.903833,2025-01-30 17:41:19.578055356,21.954204810999542,0.67
263,2025-02-19 18:57:07.955902,casual_explorer,UK,desktop,linkedin,basic,29,False,2025-02-20 20:58:54.451541,2025-03-14 22:15:27.772697195,23.1377293610555,0.92
264,2025-01-18 03:17:40.907110,bounce_visitor,NL,tablet,organic,free,0,False,2025-01-18 22:03:15.193244,2025-01-24 16:21:28.810221536,6.544304434161299,0.93
265,2025-01-04 07:49:02.535690,bounce_visitor,IE,tablet,referral,free,0,False,2025-01-05 06:06:09.045642,2025-01-18 15:48:09.854190941,14.332723593760859,0.71
266,2025-01-11 09:03:13.195517,bounce_visitor,AU,tablet,google_ads,free,0,False,2025-01-11 15:35:02.388856,2025-01-21 23:08:41.039657739,10.587127825702996,0.95
267,2025-01-16 19:41:59.288426,engaged_free,SE,tablet,referral,starter,49,True,2025-01-20 17:55:27.793165,,,0.76
268,2025-01-03 03:26:17.099431,enterprise_evaluator,US,web,organic,enterprise,299,True,2025-01-05 11:22:00.883344,,,0.78
269,2025-01-28 13:41:44.669143,engaged_free,NL,tablet,referral,basic,29,False,2025-01-30 14:21:47.907838,2025-02-12 21:33:53.123407660,15.327875628063188,0.86
270,2025-01-16 04:28:45.988038,support_heavy,US,mobile_web,partner,free,0,True,2025-01-16 12:17:23.619343,,,0.89
271,2025-01-18 02:27:09.665286,casual_explorer,NL,web,linkedin,free,0,False,2025-01-20 06:05:58.493133,2025-01-24 15:44:17.668466590,6.553564851627176,0.92
272,2025-01-01 13:02:19.726474,engaged_free,NL,ios,direct,free,0,True,2025-01-11 02:23:23.118178,,,0.99
273,2025-01-23 23:25:46.429400,enterprise_evaluator,JP,tablet,partner,business,199,True,2025-01-26 03:15:18.660254,,,0.91
274,2025-01-01 07:37:12.974313,casual_explorer,NL,web,organic,free,0,False,2025-01-02 06:42:59.004440,2025-01-04 12:04:58.451410603,3.185943021963016,0.68
275,2025-01-15 07:38:11.134509,engaged_free,SE,web,organic,basic,29,False,2025-01-16 19:54:30.154973,2025-02-03 17:39:28.578110708,19.41756300464942,0.62
276,2025-01-25 01:05:26.165702,enterprise_evaluator,NL,ios,direct,enterprise,299,False,2025-01-26 09:02:15.309614,2025-02-01 04:07:49.778876545,7.126662189520195,0.97
277,2025-01-15 09:01:45.770064,casual_explorer,JP,web,google_ads,free,0,True,2025-01-15 21:14:25.465888,,,0.75
278,2025-01-09 16:21:08.477037,casual_explorer,UK,desktop,referral,free,0,False,2025-01-10 05:34:08.736592,2025-01-29 10:09:01.573356795,19.7415867629606,0.65
279,2025-02-02 16:41:35.193106,engaged_free,DE,ios,direct,free,0,True,2025-02-06 15:32:18.789640,,,0.94
280,2025-01-05 08:38:34.245849,enterprise_evaluator,IE,desktop,direct,business,199,True,2025-01-07 23:13:23.766823,,,0.91
281,2025-01-03 22:18:54.976121,bounce_visitor,CA,desktop,linkedin,free,0,False,2025-01-04 13:22:38.775348,2025-01-22 08:46:31.242328685,18.435836414440804,0.82
282,2025-01-02 17:07:16.958494,bounce_visitor,IE,mobile_web,linkedin,free,0,False,2025-01-09 10:12:54.671278,2025-03-18 17:15:27.825208187,75.00568132771046,0.8
283,2025-01-07 06:53:17.082320,engaged_free,IE,tablet,organic,basic,29,False,2025-01-08 16:58:06.749852,2025-01-14 02:43:32.634203464,6.826568887540127,0.72
284,2025-01-18 12:20:01.345901,bounce_visitor,AU,mobile_web,organic,free,0,False,2025-01-21 09:03:36.451493,2025-02-04 17:44:27.511263530,17.225302839844062,0.66
285,2025-01-01 03:22:30.560085,casual_explorer,IE,android,organic,free,0,True,2025-01-01 19:00:13.298308,,,0.68
286,2025-01-17 01:47:51.013305,support_heavy,JP,tablet,direct,free,0,True,2025-01-18 23:44:13.545167,,,0.68
287,2025-01-23 23:20:41.333863,casual_explorer,JP,ios,google_ads,free,0,False,2025-01-24 01:04:13.472662,2025-02-10 16:42:11.812088763,17.723269423909272,0.9
288,2025-02-17 13:51:40.388549,engaged_free,FR,android,linkedin,free,0,True,2025-02-21 06:25:11.678256,,,0.79
289,2025-01-02 23:57:13.231465,casual_explorer,FR,mobile_web,google_ads,basic,29,False,2025-01-07 08:16:15.268876,2025-02-13 20:26:41.462965583,41.853798975701245,0.84
290,2025-01-08 23:33:04.030323,casual_explorer,IE,ios,direct,basic,29,False,2025-01-09 08:18:54.499314,2025-01-19 08:15:31.138602581,10.362813753235928,0.67
291,2025-01-08 17:17:46.370919,casual_explorer,FR,tablet,direct,basic,29,True,2025-01-11 06:59:08.946325,,,0.64
292,2025-01-19 04:58:47.210167,engaged_free,NL,ios,direct,basic,29,True,2025-01-22 11:26:43.250955,,,0.71
293,2025-01-11 08:16:45.342672,support_heavy,DE,desktop,partner,basic,29,False,2025-01-14 02:02:43.219466,2025-01-27 17:47:59.075087552,16.396686717772617,0.99
294,2025-01-27 03:44:16.268210,engaged_free,FR,desktop,organic,starter,49,True,2025-01-28 07:03:33.236305,,,0.64
295,2025-01-14 16:16:15.459475,engaged_free,SE,mobile_web,direct,starter,49,True,2025-01-16 17:39:12.498609,,,0.77
296,2025-01-24 02:27:17.814627,bounce_visitor,CA,desktop,referral,free,0,False,2025-01-25 01:41:53.997652,2025-02-14 04:24:04.970142417,21.08110133698401,0.83
297,2025-01-04 01:24:46.460384,bounce_visitor,JP,ios,linkedin,free,0,False,2025-01-04 02:41:13.601445,2025-03-13 07:43:34.497979080,68.26305599068382,0.61
298,2025-01-05 18:48:48.363533,support_heavy,DE,tablet,linkedin,free,0,False,2025-01-06 09:13:15.185238,2025-01-15 00:03:36.775706117,9.218615881633276,0.77
299,2025-01-28 16:06:22.872793,support_heavy,FR,web,partner,free,0,True,2025-01-29 21:31:20.613305,,,0.79
300,2025-01-02 06:15:10.192127,engaged_free,AU,ios,linkedin,starter,49,True,2025-01-03 09:48:53.767243,,,0.89
301,2025-01-03 14:17:58.542265,bounce_visitor,SE,mobile_web,organic,free,0,False,2025-01-09 20:54:21.487679,2025-01-08 01:02:28.450430462,4.447568381544713,0.63
302,2025-01-05 23:21:23.996499,power_user,DE,mobile_web,direct,enterprise,299,True,2025-01-06 13:08:10.934683,,,0.71
303,2025-01-09 23:03:03.872129,bounce_visitor,CA,mobile_web,organic,free,0,False,2025-01-11 07:08:36.827565,2025-01-23 21:52:55.500608585,13.951291996291502,0.61
304,2025-02-05 12:53:06.153117,power_user,IE,mobile_web,google_ads,pro,99,True,2025-02-06 14:18:02.270825,,,0.74
305,2025-01-01 07:56:36.303964,support_heavy,FR,tablet,google_ads,basic,29,False,2025-01-04 20:23:57.184265,2025-01-09 20:52:11.955207530,8.538607074577946,0.92
306,2025-01-11 05:34:52.209067,bounce_visitor,IE,ios,partner,free,0,False,2025-01-13 08:32:54.922766,2025-01-12 18:45:25.173490317,1.5489926437883783,0.68
307,2025-01-10 08:27:29.737951,bounce_visitor,SE,tablet,referral,free,0,False,2025-01-11 05:05:57.846574,2025-01-19 05:14:43.485412702,8.8661313363623,0.65
308,2025-01-04 19:54:30.452583,engaged_free,SE,desktop,organic,basic,29,True,2025-01-06 07:28:45.386402,,,0.65
309,2025-01-20 05:54:15.624989,support_heavy,AU,desktop,organic,free,0,True,2025-01-21 19:32:54.076936,,,0.63
310,2025-01-10 22:40:46.468666,casual_explorer,IE,ios,direct,free,0,True,2025-01-14 17:44:00.432329,,,0.87
311,2025-01-08 23:01:36.054597,casual_explorer,AU,desktop,referral,free,0,False,2025-01-09 02:06:46.494986,2025-01-26 17:52:32.916417363,17.785380345143118,0.81
312,2025-01-10 05:19:14.225691,bounce_visitor,DE,web,partner,free,0,False,2025-01-10 13:57:33.377514,2025-01-19 10:32:33.501401718,9.217584209614763,0.73
313,2025-01-11 23:46:06.931447,bounce_visitor,NL,tablet,direct,free,0,False,2025-01-12 08:13:48.736761,2025-01-24 16:50:22.147969182,12.711287228266015,0.7
314,2025-01-13 07:42:07.740457,enterprise_evaluator,JP,web,google_ads,enterprise,299,True,2025-01-13 10:56:19.227632,,,0.79
315,2025-01-12 14:32:08.919461,support_heavy,DE,desktop,referral,basic,29,True,2025-01-13 19:22:49.086994,,,0.76
316,2025-01-09 17:25:28.428698,engaged_free,NL,mobile_web,google_ads,starter,49,True,2025-01-09 22:09:53.435103,,,0.74
317,2025-01-05 20:29:12.088850,bounce_visitor,NL,web,direct,free,0,False,2025-01-07 09:02:17.187162,2025-01-24 09:44:59.124651514,18.55262772918417,0.66
318,2025-01-24 15:28:04.600317,bounce_visitor,AU,android,partner,free,0,False,2025-01-29 09:02:06.919951,2025-02-04 06:40:09.195738692,10.633386521084375,0.71
319,2025-01-03 06:35:39.165133,enterprise_evaluator,AU,tablet,referral,business,199,True,2025-01-06 17:00:19.121222,,,0.73
320,2025-02-21 12:23:27.656592,bounce_visitor,DE,web,referral,free,0,False,2025-02-24 05:00:02.850397,2025-02-23 01:00:06.244874729,1.5254466236426794,0.73
321,2025-01-10 23:08:34.236165,enterprise_evaluator,IE,desktop,partner,business,199,True,2025-01-11 17:52:03.610755,,,1.0
322,2025-01-17 00:18:04.257084,enterprise_evaluator,IE,web,linkedin,enterprise,299,True,2025-01-18 12:16:38.740897,,,0.89
323,2025-01-02 05:47:06.893034,support_heavy,DE,tablet,referral,free,0,True,2025-01-06 03:32:15.680358,,,0.93
324,2025-01-19 13:56:10.678532,casual_explorer,UK,mobile_web,referral,free,0,False,2025-01-20 08:01:50.451305,2025-02-06 06:04:15.458543681,17.67227754643146,0.7
325,2025-02-01 18:45:39.639342,support_heavy,JP,tablet,referral,basic,29,True,2025-02-05 06:41:33.360166,,,0.64
326,2025-01-03 07:07:21.620143,engaged_free,DE,ios,google_ads,free,0,True,2025-01-05 04:47:13.421064,,,0.77
327,2025-01-21 02:16:58.332878,bounce_visitor,DE,web,referral,free,0,True,2025-01-23 18:48:44.563968,,,0.64
328,2025-01-01 01:22:36.471613,casual_explorer,AU,desktop,organic,basic,29,True,2025-01-03 04:29:53.616903,,,1.0
329,2025-01-02 04:52:32.896182,power_user,FR,ios,organic,enterprise,299,True,2025-01-02 16:31:39.539973,,,0.74
